id,gender,location_district,location_upazila,location_village,caller_need,note,status,resolve_organization,feedback_status,resolve_comment,resolve_at,created_at
173,Unknown,NOAKHALI,BEGUMGANJ,Pashchim Alipur,Food,Food Needed,Resolved,Got No Help,got_no_help,requesting for help,08/26/2024,08/23/2024
174,Unknown,NOAKHALI,SUBARNACHAR,Char Jubille,Food,Food Needed,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
175,Unknown,CUMILLA,MANOHARGANJ,Bhogai Purbo para,Food,Food Needed,Resolved,Got No Help,got_no_help,requesting for help,08/26/2024,08/23/2024
176,Unknown,KHAGRACHHARI,MATIRANGA,Korolachori,Food,Food Needed,Resolved,UNO Office,Resolved,rescue them from UNO,08/26/2024,08/23/2024
177,Unknown,NOAKHALI,SENBAG,Shayestanagar,Food,Food Needed,Resolved,Got No Help,got_no_help,requesting for help,08/26/2024,08/23/2024
178,Unknown,NOAKHALI,NOAKHALI SADAR,Karimpur,Food,Food Needed,Resolved,Got No Help,got_no_help,requesting for help,08/26/2024,08/23/2024
179,Unknown,CHATTOGRAM,BANSHKHALI,Chapachari,Food,Food Needed,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
180,Unknown,NOAKHALI,KABIRHAT,Ramballabhpur,Food,Food Needed,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
181,Unknown,CUMILLA,CUMILLA SADAR DAKKHIN,Mohonpur,Food,Food Needed,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
182,Unknown,NOAKHALI,NOAKHALI SADAR,Purbo Maizdi,Food,Food Needed,Resolved,Not Applicable,got_no_help,requesting for help,08/26/2024,08/23/2024
183,Unknown,FENI,FENI SADAR,Tetuia [Amin is next door to Dr. Haji Abul Khair's new home],Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
184,Unknown,FENI,FENI SADAR,[Kalipala's house next to Dasami Ghat],Rescue,,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
185,Unknown,FENI,FENI SADAR,Haque Manzil (New House),Rescue,,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
186,Unknown,FENI,FENI SADAR,[Hadi Master House,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
187,Unknown,FENI,FENI SADAR,[Aliara Dighi,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
188,Unknown,FENI,FENI SADAR,[After Qadri High School,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/23/2024
189,Unknown,FENI,CHHAGALNAIYA,nMuhuriganj,Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
190,Unknown,FENI,FENI SADAR,West Ukil Para,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
191,Unknown,FENI,CHHAGALNAIYA,Izzatpur,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/25/2024,08/23/2024
192,Unknown,COXS BAZAR,RAMU,Paschimpara,Food,Food Needed,Resolved,Got No Help,got_no_help,requesting for help,08/26/2024,08/23/2024
193,Unknown,NOAKHALI,COMPANIGANJ,Char kankra,Food,Food Needed,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
194,Unknown,CUMILLA,CHAUDDAGRAM,Pechaimuri,Rescue,,Resolved,Not Applicable,did_not_answer,Don't answer,08/26/2024,08/23/2024
195,Unknown,FENI,CHHAGALNAIYA,East Ghopal,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
196,Unknown,FENI,FULGAZI,[Majumdar Bari Purba Darbarpur],Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
197,Unknown,FENI,FULGAZI,[GM Hut,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
198,Unknown,FENI,CHHAGALNAIYA,[North Kuhuma],Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
199,Unknown,FENI,SONAGAZI,East Safarpur,Rescue,,Resolved,Got No Help,switch_off,Switch Off,08/26/2024,08/23/2024
200,Unknown,FENI,FULGAZI,Madhyam Srinandrapur,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
201,Unknown,FENI,FENI SADAR,West Chanua Ahsan Ullah Saudagar Bari,Rescue,,Resolved,Got No Help,got_no_help,requesting for help,08/26/2024,08/23/2024
202,Unknown,FENI,FENI SADAR,Laskarhat ( Mutabi Bara Bari),Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
203,Unknown,FENI,PARASHURAM,South Solia ( Master Bari),Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
204,Unknown,FENI,FENI SADAR,Rampur Latumiah Road ( Hazi Alauddin Bari),Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
205,Unknown,FENI,FENI SADAR,Kolatoli Bazar ( Mukhlesur Rahman Master Bari),Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
206,Unknown,FENI,PARASHURAM,Dhanikunda ( Salauddin Mour),Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
207,Unknown,FENI,FENI SADAR,"Loskarhat Bazar ( Motabi High School ),",Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
208,Unknown,FENI,FULGAZI,Uttar Sreechandapur (Dhanmiah Bari),,,Unknown,Unknown,Unknown,,08/24/24,08/23/2024
209,Unknown,FENI,FENI SADAR,Maddom Madhupur,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
210,Unknown,FENI,FENI SADAR,Baghaiya ( Loskarhat Bazar),Rescue,,Pending,Unknown,Unknown,,08/24/24,08/23/2024
212,Unknown,FENI,FENI SADAR,Purbha Ghopal ( Amanullah Pathuwary Bari),Rescue,,Resolved,Not Applicable,switch_off,can't reachable,08/28/2024,08/23/2024
213,Unknown,FENI,FENI SADAR,"Majlishpur Notun Bazar, ( Nizam Uddin Showdagor Bari )",Rescue,,Resolved,Not Applicable,switch_off,can't reachable,08/28/2024,08/23/2024
214,Unknown,FENI,FENI SADAR,"Fazilpur, ( Ekta Club )",Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/23/2024
215,Unknown,FENI,CHHAGALNAIYA,"Haripur, (Dawanbari Josim - Bangla bazar South Digir Corner)",Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/23/2024
216,Unknown,FENI,FENI SADAR,Rampur Latumiah Road ( Hazi Alauddin Bari),Rescue,,Resolved,Not Applicable,switch_off,can't reachable,08/28/2024,08/23/2024
217,Unknown,FENI,PARASHURAM,Anantapur (Alaka Kalir Bazar- Parshuram Road),Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/23/2024
218,Unknown,FENI,FENI SADAR,Loskarhat-Shahpur Eidgamath ( Forazibari- Maya Taylor Sumon Bhai Bari),Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/23/2024
219,Unknown,FENI,FENI SADAR,"Niamatpur, ( Mizi Bari 2nd Floor)",Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/23/2024
220,Unknown,FENI,FENI SADAR,"Fazilpur, Kadri High School And Abdul Munshi Ghat- Shah Alam House 2nd Floor )",Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/26/2024,08/23/2024
221,Unknown,FENI,CHHAGALNAIYA,Matiyaguda ( Siddique Foreman's house 500 yards west of Vidyakuthi Government Primary School ),Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/23/2024
222,Unknown,FENI,FULGAZI,"Village: Holding No. 234, Purbha Gharia Mour ( Taleb Ali Bari)",Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/23/2024
223,Unknown,FENI,FENI SADAR,"Chanua ( Helo Munshibari, Kurshed Ahmed Bari Budbariya bazar)",Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/23/2024
224,Unknown,FENI,FENI SADAR,"Shahin Acedamy RAB Office ,( House No.: 549/10 , Abir Bulding 3rd Floor)",Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/23/2024
225,Unknown,FENI,FENI SADAR,"Uttar Chanua, ( Notun Bazar - Kantapukur Ali bari)",Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/23/2024
226,Unknown,NOAKHALI,KABIRHAT,Village: Forazi Bazar,Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/23/2024
227,Unknown,FENI,FENI SADAR,Thakurbari Chewriya,Rescue,,Pending,Unknown,Unknown,,,08/23/2024
228,Unknown,FENI,FENI SADAR,Uttar Fazilpur Laskarhat,Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/23/2024
229,Unknown,FENI,FENI SADAR,Dokhin Lakhipur(Darun Quran Noorani Madrasa-Currently staying in this mosque),Rescue,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/23/2024
230,Unknown,CUMILLA,MANOHARGANJ,Didarpur (Didarpur Uttarpara Jame Masjid),Rescue,,Resolved,"Govt, officer",Resolved,rescue Team from Govt. Officer,08/28/2024,08/23/2024
232,Unknown,FENI,FENI SADAR,Shibpur(Alamin Market),Rescue,,Resolved,Volunteer,Resolved,rescue Team from Volunteer,08/28/2024,08/24/2024
233,Unknown,FENI,CHHAGALNAIYA,,Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
234,Unknown,FENI,SONAGAZI,Chandola,Rescue,Caller is begging for rescue,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
235,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
236,Unknown,BRAHMANBARIA,NABINAGAR,Perakanda,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
237,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
238,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
239,Unknown,NOAKHALI,NOAKHALI SADAR,"Gopai Ramshankar,",Food,Caller keeps calling,Resolved,Got No Help,did_not_answer,can't reach,08/28/2024,08/24/2024
240,Unknown,NOAKHALI,SUBARNACHAR,Uttor Gochobia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
241,Unknown,FENI,FULGAZI,Maddom Basura,Rescue,Caller keeps calling,Resolved,Got No Help,did_not_answer,Don't Answer,08/28/2024,08/24/2024
242,Unknown,FENI,CHHAGALNAIYA,Banshpara,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
243,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
244,Unknown,FENI,FULGAZI,Munsirhat,Rescue,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
245,Unknown,NOAKHALI,SUBARNACHAR,Uttor Pachoria,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
246,Unknown,FENI,CHHAGALNAIYA,South Mondia,Rescue,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
247,Unknown,NOAKHALI,SUBARNACHAR,Char Jubille,Food,Caller keeps calling,Resolved,Got No Help,did_not_answer,Don't Answer,08/28/2024,08/24/2024
248,Unknown,COXS BAZAR,RAMU,Kachachhapia Ghilatoli,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
249,Unknown,FENI,CHHAGALNAIYA,Dewanbari,Rescue,,Resolved,Not Applicable,other,can't reachable,08/28/2024,08/24/2024
250,Unknown,MOULVIBAZAR,KAMALGANJ,Debipur,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
251,Unknown,CUMILLA,MURADNAGAR,Dakkhin Muradnagr,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
252,Unknown,FENI,CHHAGALNAIYA,Champaknagar,Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
253,Unknown,NOAKHALI,SUBARNACHAR,Uttar kanchapia,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
254,Unknown,LAKSHMIPUR,RAIPUR,Madhya Keroa,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
255,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
256,Unknown,FENI,FENI SADAR,Uttar Dhalia,Rescue,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/24/2024
257,Unknown,NOAKHALI,SUBARNACHAR,"Uttar Kanchapia,",Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
258,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
259,Unknown,NOAKHALI,SUBARNACHAR,"Uttar Kanchapia,",Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
260,Unknown,FENI,FENI SADAR,Maddom Lakshmipur,Rescue,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
261,Unknown,NOAKHALI,SONAIMURI,Motubi,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
262,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
263,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
264,Unknown,LAKSHMIPUR,KAMALNAGAR,Char Basu,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
265,Unknown,CHANDPUR,CHANDPUR SADAR,Lakkhipur,Food,Caller keeps calling,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/24/2024
266,Unknown,FENI,FENI SADAR,Alamin Market,Rescue,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
267,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Bhabaniganj,Food,Caller keeps calling,Resolved,Not Applicable,got_no_help,requesting for help,08/28/2024,08/24/2024
268,Unknown,FENI,PARASHURAM,Uttar Talbari,Rescue,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
269,Unknown,NOAKHALI,COMPANIGANJ,Basurhat Chorkaka,Food,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
270,Unknown,NOAKHALI,NOAKHALI SADAR,Gopai Dhaptohat,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
271,Unknown,SATKHIRA,SATKHIRA SADAR,Ramchandrapur,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
272,Unknown,NOAKHALI,SUBARNACHAR,Uttor Kachupia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
273,Unknown,SHERPUR,NAKLA,Char Kamanirpar,Rescue,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
274,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Kalirchar,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
275,Unknown,FENI,FENI SADAR,Shibpur,Rescue,,Resolved,Volunteer,Resolved,rescue Team from Volunteer,08/28/2024,08/24/2024
276,Unknown,FENI,FENI SADAR,"Chanua,",Rescue,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
277,Unknown,FENI,CHHAGALNAIYA,Haripur ( Dawanbari ),Rescue,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
278,Unknown,SYLHET,KANAIGHAT,Sanatan Punji,Food,,Resolved,Not Applicable,Unknown,can't reach,08/28/2024,08/24/2024
279,Unknown,FENI,FENI SADAR,Chewriya,Rescue,Caller keeps calling,Resolved,Not Applicable,did_not_answer,can't reach,08/28/2024,08/24/2024
280,Unknown,NOAKHALI,SUBARNACHAR,Chor Jubly,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
281,Unknown,NOAKHALI,SUBARNACHAR,Uttar kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
282,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,can't reach,08/28/2024,08/24/2024
283,Unknown,FENI,CHHAGALNAIYA,Joypur,Rescue,,Resolved,Saved by himself,Resolved,Saved by himself,08/28/2024,08/24/2024
284,Unknown,NOAKHALI,NOAKHALI SADAR,Paschim Maijchara,Food,,Resolved,Not Applicable,other,Busy,08/28/2024,08/24/2024
285,Unknown,NOAKHALI,COMPANIGANJ,Char Chhota Dhali,Food,Caller keeps calling,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/24/2024
286,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Abdullahpur,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
287,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
288,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Laharkandi,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
289,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
290,Unknown,NOAKHALI,SONAIMURI,Barainagar,Food,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
291,Unknown,NOAKHALI,BEGUMGANJ,Mir Ahammadpur,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,1903333333,08/28/2024,08/24/2024
292,Unknown,NOAKHALI,SUBARNACHAR,Kachapiya,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
293,Unknown,NOAKHALI,NOAKHALI SADAR,Lalanagar,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
294,Unknown,TANGAIL,MIRZAPUR,Baimhati,Food,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
295,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
296,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Kutubpur,Food,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
297,Unknown,FENI,FENI SADAR,Lalpul,Rescue,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
298,Unknown,MOULVIBAZAR,KULAURA,"Larajpur,",Food,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
299,Unknown,FENI,FENI SADAR,"West Doctor Para,",Rescue,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
300,Unknown,NOAKHALI,NOAKHALI SADAR,Lalanagar,Food,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/24/2024
301,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Pending,Unknown,Unknown,,,08/24/2024
302,Unknown,NOAKHALI,SUBARNACHAR,ttare Kanchapia,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
303,Unknown,NOAKHALI,NOAKHALI SADAR,Lalanagar,Food,,Resolved,Not Applicable,switch_off,Switch Off,08/28/2024,08/24/2024
304,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Kalirchar,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
305,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
306,Unknown,CHANDPUR,SHAHRASTI,Gharimandal,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
307,Unknown,NOAKHALI,SUBARNACHAR,Uttar Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
308,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Kutubpur,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
309,Unknown,CUMILLA,MURADNAGAR,Muradnagar,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
310,Unknown,FENI,FULGAZI,Munsirhat,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
311,Unknown,CHANDPUR,SHAHRASTI,"Juginagar,",Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
312,Unknown,NOAKHALI,SUBARNACHAR,Uttar kanchapia,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
313,Unknown,NOAKHALI,SUBARNACHAR,Uttare Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
314,Unknown,NOAKHALI,SUBARNACHAR,Char Jubille,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
315,Unknown,SYLHET,BALAGANJ,Makarshi,Food,,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
316,Unknown,RANGPUR,RANGPUR SADAR,Lalbag,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Number busy,08/28/2024,08/24/2024
317,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Char Manasa,Food,,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
318,Unknown,NOAKHALI,SUBARNACHAR,Uttar kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
319,Unknown,FENI,FULGAZI,"Narayon Thakur bari,",Rescue,Caller keeps calling,Resolved,Not Applicable,switch_off,Don't Answer,08/28/2024,08/24/2024
320,Unknown,NOAKHALI,SUBARNACHAR,Char Jubille,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
321,Unknown,NOAKHALI,SUBARNACHAR,Uttare Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
322,Unknown,LAKSHMIPUR,LAKSHMIPUR SADAR,Kutubpur,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
323,Unknown,NOAKHALI,SUBARNACHAR,Uttor Karchupia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
324,Unknown,NOAKHALI,SUBARNACHAR,Uttare Kanchapia,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
325,Unknown,NOAKHALI,NOAKHALI SADAR,Shialmara,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
326,Unknown,NOAKHALI,SUBARNACHAR,Bodolghori,Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
327,Unknown,NOAKHALI,SUBARNACHAR,Char Jubille,Food,Caller keeps calling,Resolved,Not Applicable,did_not_answer,Don't Answer,08/28/2024,08/24/2024
328,Unknown,NOAKHALI,SUBARNACHAR,"Uttar Karchupia,",Food,Caller keeps calling,Resolved,Got No Help,got_no_help,requesting for help,08/28/2024,08/24/2024
